2003.9 0.0269444 52969
2003.93 0.0237841 52979
2003.96 0.0175629 52989
2003.99 0.014281 52999
2004.01 0.0109381 53009
2004.04 0.00453448 53019
2004.07 0.00106997 53029
2004.1 0.000544641 53039
2004.12 -4.15295e-05 53049
2004.15 -0.000688545 53059
2004.18 -0.0013964 53069
2004.21 0.000834912 53079
2004.23 5.38677e-06 53089
2004.26 0.00211502 53099
2004.29 0.00416382 53109
2004.31 0.00915178 53119
2004.34 0.0110789 53129
2004.37 0.0159452 53139
2004.4 0.0177506 53149
2004.42 0.0224952 53159
2004.45 0.030179 53169
2004.48 0.0348019 53179
2004.51 0.039364 53189
2004.53 0.0468653 53199
