OUTPUT3: 1997.03 -0.33778 -0.594995 -0.075462
OUTPUT3: 1997.03 -0.353841 -0.610253 -0.0960095
OUTPUT3: 1997.03 -0.35655 -0.612817 -0.0994664
OUTPUT3: 1997.03 -0.35655 -0.612817 -0.0994664
OUTPUT3: 1997.03 -0.357593 -0.613813 -0.100775
OUTPUT3: 1997.03 -0.357593 -0.613813 -0.100775
OUTPUT3: 1997.03 -0.358023 -0.614225 -0.10131
OUTPUT3: 1997.03 -0.358584 -0.614764 -0.102004
OUTPUT3: 1997.03 -0.359398 -0.615549 -0.102997
OUTPUT3: 1997.03 -0.359173 -0.616273 -0.0997138
OUTPUT3: 1997.03 -0.358772 -0.615907 -0.0991387
OUTPUT3: 1997.03 -0.356735 -0.61402 -0.0963042
OUTPUT3: 1997.03 -0.354495 -0.61188 -0.0933473
OUTPUT3: 1997.04 -0.350385 -0.607662 -0.0886254
OUTPUT3: 1997.04 -0.350385 -0.607662 -0.0886254
OUTPUT3: 1997.04 -0.349979 -0.607188 -0.088291
OUTPUT3: 1997.04 -0.349979 -0.607188 -0.088291
OUTPUT3: 1997.04 -0.349808 -0.606321 -0.0897856
OUTPUT3: 1997.04 -0.3499 -0.606378 -0.0899858
OUTPUT3: 1997.04 -0.350287 -0.606646 -0.0907771
OUTPUT3: 1997.04 -0.340913 -0.596825 -0.0829179
OUTPUT3: 1997.04 -0.34095 -0.596838 -0.083002
OUTPUT3: 1997.13 -0.435244 -0.687147 -0.179063
OUTPUT3: 1997.13 -0.434609 -0.686554 -0.178209
OUTPUT3: 1997.13 -0.433966 -0.685953 -0.177349
OUTPUT3: 1997.13 -0.426656 -0.677746 -0.170942
OUTPUT3: 1997.14 -0.422058 -0.671754 -0.16596
OUTPUT3: 1997.14 -0.422055 -0.671751 -0.165956
OUTPUT3: 1997.14 -0.419004 -0.668767 -0.162052
OUTPUT3: 1997.14 -0.419003 -0.668766 -0.162051
OUTPUT3: 1997.14 -0.412925 -0.663374 -0.153024
OUTPUT3: 1997.14 -0.414439 -0.665096 -0.154366
OUTPUT3: 1997.14 -0.414624 -0.665282 -0.154589
OUTPUT3: 1997.14 -0.414911 -0.665568 -0.154941
OUTPUT3: 1997.14 -0.415217 -0.66587 -0.15532
OUTPUT3: 1997.19 -0.579187 -0.825525 -0.329074
OUTPUT3: 1997.23 -0.624717 -0.86665 -0.379484
OUTPUT3: 1997.24 -0.623612 -0.863781 -0.378622
OUTPUT3: 1997.24 -0.623612 -0.863781 -0.378622
OUTPUT3: 1997.24 -0.623036 -0.863225 -0.377867
OUTPUT3: 1997.24 -0.619968 -0.86082 -0.372001
OUTPUT3: 1997.24 -0.626022 -0.867138 -0.377602
OUTPUT3: 1997.24 -0.641826 -0.881901 -0.397372
OUTPUT3: 1997.24 -0.642104 -0.882146 -0.397753
OUTPUT3: 1997.24 -0.642748 -0.882709 -0.398641
OUTPUT3: 1997.24 -0.643463 -0.883327 -0.399641
OUTPUT3: 1997.24 -0.644007 -0.88379 -0.400413
OUTPUT3: 1997.25 -0.645074 -0.884503 -0.402158
OUTPUT3: 1997.25 -0.6439 -0.883332 -0.400634
OUTPUT3: 1997.25 -0.643709 -0.88315 -0.400375
OUTPUT3: 1997.25 -0.63647 -0.877371 -0.387775
OUTPUT3: 1997.25 -0.63647 -0.877371 -0.387775
OUTPUT3: 1997.25 -0.636819 -0.877715 -0.388187
OUTPUT3: 1997.25 -0.636819 -0.877715 -0.388187
OUTPUT3: 1997.35 -0.717653 -0.952761 -0.475358
OUTPUT3: 1997.38 -0.699117 -0.931755 -0.45927
OUTPUT3: 1997.45 -0.758089 -0.990359 -0.517094
OUTPUT3: 1997.45 -0.758088 -0.990359 -0.517093
OUTPUT3: 1997.45 -0.757822 -0.99023 -0.5167
OUTPUT3: 1997.45 -0.757822 -0.99023 -0.5167
OUTPUT3: 1997.45 -0.766174 -0.997738 -0.526952
OUTPUT3: 1997.53 -0.77021 -1.00138 -0.533262
OUTPUT3: 1997.53 -0.768132 -0.998909 -0.530662
OUTPUT3: 1997.53 -0.766094 -0.996477 -0.528099
OUTPUT3: 1997.53 -0.764914 -0.995068 -0.526611
OUTPUT3: 1997.53 -0.75591 -0.987116 -0.51598
OUTPUT3: 1997.53 -0.75614 -0.987229 -0.516376
OUTPUT3: 1997.53 -0.756416 -0.987376 -0.516831
OUTPUT3: 1997.53 -0.756666 -0.987516 -0.517231
OUTPUT3: 1997.53 -0.757825 -0.988213 -0.519026
OUTPUT3: 1997.53 -0.758641 -0.988759 -0.520245
OUTPUT3: 1997.53 -0.758642 -0.988759 -0.520245
