OUTPUT2: 1993.61 0.693711
OUTPUT2: 1993.64 0.688847
OUTPUT2: 1993.66 0.682453
OUTPUT2: 1993.69 0.677528
OUTPUT2: 1993.72 0.672572
OUTPUT2: 1993.74 0.669084
OUTPUT2: 1993.77 0.664066
OUTPUT2: 1993.8 0.659018
OUTPUT2: 1993.83 0.655438
OUTPUT2: 1993.85 0.650328
OUTPUT2: 1993.88 0.646686
OUTPUT2: 1993.91 0.641514
OUTPUT2: 1993.94 0.637811
OUTPUT2: 1993.96 0.634077
OUTPUT2: 1993.99 0.630312
OUTPUT2: 1994.02 0.626516
OUTPUT2: 1994.05 0.62119
OUTPUT2: 1994.07 0.617332
OUTPUT2: 1994.1 0.613444
OUTPUT2: 1994.13 0.609525
OUTPUT2: 1994.16 0.604075
OUTPUT2: 1994.18 0.598594
OUTPUT2: 1994.21 0.594582
OUTPUT2: 1994.24 0.589039
OUTPUT2: 1994.27 0.583466
OUTPUT2: 1994.29 0.577861
OUTPUT2: 1994.32 0.570726
OUTPUT2: 1994.35 0.56506
OUTPUT2: 1994.38 0.557863
OUTPUT2: 1994.4 0.550635
OUTPUT2: 1994.43 0.543376
OUTPUT2: 1994.46 0.536087
OUTPUT2: 1994.48 0.528766
OUTPUT2: 1994.51 0.521415
OUTPUT2: 1994.54 0.512533
OUTPUT2: 1994.57 0.50512
OUTPUT2: 1994.59 0.496176
OUTPUT2: 1994.62 0.487201
OUTPUT2: 1994.65 0.478195
OUTPUT2: 1994.68 0.469159
OUTPUT2: 1994.7 0.460091
OUTPUT2: 1994.73 0.450993
OUTPUT2: 1994.76 0.441864
OUTPUT2: 1994.79 0.432704
OUTPUT2: 1994.81 0.423513
OUTPUT2: 1994.84 0.414291
OUTPUT2: 1994.87 0.403539
OUTPUT2: 1994.9 0.394255
OUTPUT2: 1994.92 0.383441
OUTPUT2: 1994.95 0.374095
OUTPUT2: 1994.98 0.363219
OUTPUT2: 1995.01 0.352313
OUTPUT2: 1995.03 0.341375
OUTPUT2: 1995.06 0.328906
OUTPUT2: 1995.09 0.317906
OUTPUT2: 1995.11 0.305376
OUTPUT2: 1995.14 0.294315
OUTPUT2: 1995.17 0.281723
OUTPUT2: 1995.2 0.2706
OUTPUT2: 1995.22 0.259446
OUTPUT2: 1995.25 0.246761
OUTPUT2: 1995.28 0.234045
OUTPUT2: 1995.31 0.222799
OUTPUT2: 1995.33 0.210022
OUTPUT2: 1995.36 0.198713
OUTPUT2: 1995.39 0.187374
OUTPUT2: 1995.42 0.174504
OUTPUT2: 1995.44 0.163104
OUTPUT2: 1995.47 0.151672
OUTPUT2: 1995.5 0.140209
OUTPUT2: 1995.53 0.128716
OUTPUT2: 1995.55 0.117192
